id_crime,id_barangay,LAT,LONG,DATE,TIME,id_type
1034,5,14.608135117601925,120.96644304392862,2023-09-29,00:33:06,4
1035,762,14.565069907950898,120.99819559988296,2024-04-20,00:10:08,6
1036,406,14.605636111178782,120.9941764328128,2021-02-27,08:49:35,4
1037,745,14.567650426910916,120.99853173831043,2020-06-04,08:32:22,4
1038,879,14.582013199574712,121.01262053298822,2020-12-12,18:22:34,6
1039,755,14.562930542842636,120.99901553494423,2024-05-15,07:50:39,5
1040,561,14.609964299360984,121.00644035180908,2023-07-29,20:14:45,6
1041,266,14.60667891482966,120.97721622568659,2022-07-26,19:15:07,8
1042,862,14.588003615241897,121.0054208418904,2023-07-30,08:51:02,8
1043,622,14.591038480563816,121.0184544250934,2021-02-02,19:15:39,5
1044,90,14.61598576125085,120.96929117821337,2023-07-15,18:48:59,6
1045,747,14.56992100535108,121.00065656071556,2021-09-22,07:13:26,8
1046,407,14.603847024940707,120.99470780452988,2021-03-20,18:05:21,5
1047,718,14.565220177734048,120.99167260313938,2022-03-05,22:54:24,6
1048,628,14.598448128895871,121.00568951295922,2021-08-25,07:34:14,4
1049,297,14.601172146484627,120.97752396211584,2022-11-06,18:55:32,4
1050,234,14.616222239184486,120.97518142062617,2021-12-16,16:49:38,7
1051,732,14.569924612461762,120.99753622574606,2023-02-28,09:12:55,6
1052,435,14.604614327929038,120.99673907347356,2023-08-25,07:51:50,6
1053,222,14.618847895216225,120.97623708642523,2023-07-02,13:50:49,1
1054,815,14.580079055642017,121.00063587022893,2023-09-06,04:30:23,6
1055,718,14.565231231973854,120.99164132421119,2020-04-20,17:21:35,2
1056,107,14.618940390568847,120.95915578054004,2021-02-03,22:17:23,6
1057,467,14.607597556813086,120.98707412203761,2023-05-13,20:02:21,5
1058,264,14.610294426305211,120.97897357863604,2021-06-19,22:34:07,8
1059,142,14.6334565249617,120.96708970894205,2023-08-01,00:24:20,3
1060,247,14.607508958302661,120.97388487492815,2022-12-31,18:42:25,3
1061,308,14.602084619612423,120.98412356617675,2022-11-10,23:31:37,6
1062,619,14.592051022785684,121.01768369433482,2022-01-25,07:53:18,5
1063,372,14.630758019204645,120.98916832923146,2024-02-02,23:46:54,5
1064,826,14.58514094066755,120.99853745483466,2020-02-07,00:07:57,5
1065,625,14.58929703961768,121.01754673853003,2022-09-20,07:56:13,8
1066,250,14.60991354032123,120.97689412455333,2023-02-08,22:21:48,8
1067,889,14.583715494236811,121.01389013495195,2024-05-13,15:22:17,3
1068,203,14.628778040508882,120.97810778348452,2021-02-11,17:13:53,5
1069,806,14.571472332751897,121.00247047910506,2022-08-05,17:02:51,6
1070,236,14.615369904513946,120.97494880820342,2022-01-04,08:29:18,6
1071,30,14.603825413858116,120.96118608651273,2021-01-14,08:32:10,4
1072,685,14.577498797484576,120.99671422249335,2023-02-12,22:44:11,2
1073,684,14.5773332003425,120.99479734871717,2021-10-15,20:11:52,4
1074,553,14.609206955968618,121.00161729126381,2020-04-11,18:18:04,6
1075,360,14.62127078430823,120.98033755879933,2022-04-21,07:34:26,4
1076,96,14.624575943485095,120.9637229944073,2021-01-03,02:34:15,2
1077,866,14.582907000834544,121.00690182674224,2023-06-15,07:25:39,5
1078,461,14.608523233863435,120.99402821920256,2022-06-29,07:03:29,6
1079,412,14.600746609162806,120.99469426659064,2021-06-14,17:36:48,5
1080,588,14.600694316431406,121.01590217488064,2020-07-26,20:31:38,5
1081,757,14.56470759908598,121.00095558149233,2023-05-03,22:37:54,5
1082,574,14.606188452426649,121.00471041944489,2021-09-23,07:08:53,6
1083,103,14.62180946524364,120.96233911314805,2021-06-26,17:10:28,5
1084,827,14.584923455589896,120.99630045119262,2024-03-30,08:36:21,8
1085,878,14.579057066472956,121.0098606429865,2021-04-06,14:01:43,5
1086,568,14.609126439023289,121.00886987616515,2021-05-05,03:40:18,5
1087,213,14.624770749554912,120.97657797655447,2024-02-20,17:49:07,1
1088,358,14.620029448118162,120.9820524890687,2024-06-02,04:04:14,7
1089,862,14.588161980524726,121.00551097260917,2022-03-13,05:41:18,1
1090,719,14.562161466410128,120.99037902596562,2023-01-16,08:54:32,2
1091,769,14.568972998623623,121.00245869292213,2021-08-12,11:15:38,6
1092,622,14.59107503423044,121.01856106091459,2021-09-22,18:28:51,5
1093,106,14.624760483227611,120.9614897298051,2020-04-18,10:13:05,8
1094,244,14.611008472133955,120.97512016898003,2024-04-07,08:26:35,5
1095,690,14.573959142511256,120.99169388342918,2023-07-28,07:31:37,2
1096,834,14.594490327270297,121.00751461298687,2022-02-22,22:43:16,1
1097,7,14.606439024576275,120.9689313066728,2022-08-27,20:57:29,5
1098,366,14.62478911121873,120.9836781270411,2024-01-04,13:52:19,2
1099,201,14.631611441113902,120.97901147427518,2020-02-22,08:46:44,6
1100,638,14.598733717101657,120.99449653353558,2020-08-08,06:33:57,1
1101,243,14.611694962326778,120.97475021586152,2024-01-08,14:22:02,6
1102,825,14.580633755411043,121.00010294317515,2020-10-15,18:34:02,7
1103,519,14.616501079826858,120.99684275370525,2024-05-16,10:51:04,2
1104,650,14.589272019431185,120.96868645799175,2023-04-24,07:19:38,1
1105,120,14.613049311386325,120.96239354471825,2023-08-16,18:31:23,3
1106,755,14.56299224093461,120.99903975071528,2022-07-14,11:33:27,4
1107,754,14.568620050918042,120.99815885996823,2022-12-07,17:41:14,3
1108,802,14.573378973897485,121.00208499552954,2023-08-19,23:57:37,5
1109,753,14.56937985177935,120.99825039011415,2021-08-13,17:26:59,4
1110,289,14.599140970621027,120.9754946355455,2023-09-04,15:55:46,3
1111,869,14.580353890151548,121.00512917294948,2021-02-15,18:13:07,2
1112,525,14.613566205849926,121.00054354038078,2021-01-31,18:34:56,6
1113,715,14.565973734134378,120.99072859460173,2022-09-15,08:54:34,5
1114,239,14.61340497073611,120.97578174089671,2022-08-26,10:18:57,3
1115,62,14.61130287770826,120.96717070929301,2021-02-16,16:31:23,2
1116,530,14.6159308070351,121.0009712091198,2022-02-14,18:28:20,7
1117,83,14.618002770854925,120.96682327592272,2022-03-03,18:10:31,6
1118,68,14.613013114402234,120.96518036742034,2021-07-18,07:01:42,6
1119,620,14.590015798489988,121.02059131663067,2023-08-14,07:04:44,6
1120,78,14.614219343063104,120.96875506370989,2023-03-08,14:53:39,2
1121,147,14.623688036665325,120.96775203756246,2022-12-08,03:15:13,2
1122,177,14.63430762887806,120.97273092166746,2021-03-24,22:00:19,6
1123,658,14.589753081116692,120.97735709716731,2022-02-24,20:43:24,6
1124,639,14.596586378683801,120.99616378462595,2022-06-09,10:52:34,6
1125,714,14.569169129994435,120.99107561722069,2024-03-13,15:14:14,5
1126,44,14.608532533879117,120.95990742782863,2022-06-18,07:20:41,6
1127,583,14.608687629588982,121.00993721546986,2022-03-19,12:16:31,6
1128,395,14.603532266493154,120.98671139570912,2020-03-13,17:57:11,2
1129,152,14.622385841035788,120.97429528958223,2023-07-02,18:07:13,4
1130,857,14.5858537889665,121.00375285590991,2023-02-05,23:32:21,2
1131,298,14.600270760764523,120.97891369924322,2024-02-21,07:12:21,5
1132,469,14.606939218535476,120.98868487624189,2024-03-03,17:39:19,1
1133,622,14.590927616710797,121.01859306885954,2020-02-06,05:25:42,1
1134,777,14.576543638202644,121.00737921898518,2022-10-30,07:34:37,5
1135,704,14.567861668332283,120.9879156713534,2021-07-27,18:28:54,2
1136,629,14.600863886453155,121.00914733795099,2022-05-15,02:47:40,5
1137,281,14.600010665953503,120.97140672340193,2024-04-08,10:47:37,3
1138,250,14.61005876540981,120.97682657833823,2021-05-20,21:19:23,2
1139,250,14.609980112242178,120.97672214479559,2020-02-29,09:20:37,6
1140,652,14.585324001978067,120.97111335635414,2024-03-14,18:28:21,1
1141,336,14.61618154283265,120.98379176970634,2020-11-09,07:54:43,2
1142,613,14.593668787332444,121.01937307605651,2021-01-28,07:21:06,5
1143,135,14.634086887645019,120.96958742297419,2020-10-31,01:09:10,5
1144,213,14.624701375376665,120.97654863794622,2021-08-11,06:09:07,5
1145,483,14.618290539195446,120.99017934157474,2022-04-21,20:30:37,6
1146,789,14.578332018799955,121.00434001380334,2022-09-19,17:50:14,2
1147,711,14.566705770354103,120.99052932039946,2023-02-25,08:40:33,8
1148,416,14.60131958899235,120.99303841439657,2024-01-10,18:00:05,7
1149,660,14.587125708993344,120.98434004214691,2023-12-28,07:33:28,6
1150,731,14.570540323747194,120.99658399039258,2021-06-01,06:13:07,1
1151,743,14.57276030901512,120.9950549193317,2022-09-17,19:52:49,6
1152,708,14.566445073928303,120.99220493393474,2021-04-21,17:27:23,7
1153,335,14.607096663064427,120.98159909047297,2023-07-29,22:18:24,5
1154,293,14.604058306165415,120.97305436033602,2020-10-13,14:44:02,6
1155,862,14.588084695064138,121.00559118793268,2024-06-15,08:03:11,2
1156,282,14.597456338376457,120.97303786205013,2023-09-09,17:34:35,6
1157,525,14.61340561452508,121.00058404019144,2020-05-18,17:39:43,6
1158,447,14.608610904927987,120.99734985169921,2023-04-09,18:59:54,5
1159,504,14.61557244797248,120.99601331787028,2020-12-27,18:11:55,6
1160,628,14.5984015480689,121.0057360345793,2021-12-26,22:43:17,4
1161,70,14.611514146515649,120.9649861782588,2023-05-26,05:23:10,1
1162,389,14.598323929285554,120.99040723108757,2020-10-07,07:36:57,4
1163,357,14.62125775194553,120.9821902941034,2021-08-09,21:27:28,5
1164,626,14.60078112750221,121.00536027910057,2020-11-19,17:39:42,5
1165,350,14.619945701197668,120.98623303059252,2022-11-16,07:37:15,1
1166,96,14.624400953082468,120.96377579668857,2023-04-17,13:10:50,1
1167,128,14.63248191153066,120.95240505627591,2021-12-19,17:01:32,5
1168,283,14.597481678572937,120.96856596043148,2024-05-22,23:56:27,6
1169,482,14.61742711529076,120.98950699089637,2024-06-08,18:59:44,6
1170,223,14.620357678062602,120.97845286994598,2021-05-22,13:59:22,2
1171,699,14.571373800581759,120.9834980650904,2024-06-28,17:47:08,6
1172,738,14.57314087714881,120.99823937057059,2020-06-10,16:40:24,7
1173,258,14.612394901008821,120.97845406977946,2023-05-10,14:28:01,4
1174,862,14.58813468417101,121.0054250426896,2021-11-02,05:34:37,6
1175,431,14.606613120795233,120.99504848493385,2023-10-04,06:28:27,8
1176,532,14.612825551203176,121.00143866650326,2023-12-10,20:22:03,2
1177,568,14.609111247837523,121.00884902929998,2020-11-17,07:16:45,3
1178,536,14.612767313254457,121.00404784794262,2020-02-27,02:24:35,1
1179,587,14.6010874395378,121.01401148682403,2022-09-16,08:47:15,7
1180,475,14.61289463793426,120.99457079429632,2023-03-06,07:47:42,5
1181,456,14.608920259020568,120.99441967982906,2022-07-19,18:42:20,1
1182,757,14.564866344020505,121.00098916252634,2021-11-27,01:41:56,5
1183,886,14.582931645245495,121.01620026966809,2021-12-24,17:12:57,6
1184,196,14.63488724032401,120.98094120343744,2021-01-11,08:21:34,4
1185,658,14.589675660846305,120.97731291216992,2021-11-27,04:02:46,6
1186,188,14.635739993852875,120.98048373126254,2020-05-10,08:13:53,2
1187,1,14.60433780060057,120.96681787468613,2021-06-18,14:48:06,7
1188,87,14.617379447007986,120.96837464028224,2022-06-26,18:51:16,5
1189,183,14.632479371150358,120.97343780441406,2024-03-05,18:00:02,3
1190,17,14.60168441612704,120.96374728899187,2021-10-15,02:56:42,6
1191,826,14.585017614163831,120.99862794351289,2021-10-09,23:55:45,4
1192,234,14.616344011565669,120.9751945623884,2020-02-10,02:51:52,6
1193,89,14.616366171818703,120.96797513498565,2023-07-23,07:53:26,5
1194,98,14.62753555191579,120.9620102312894,2024-04-05,08:17:27,8
1195,824,14.582028638847289,120.99929596455254,2021-03-16,16:50:38,6
1196,524,14.613526014731246,120.99912519991283,2023-02-25,04:33:36,4
1197,704,14.567850062445654,120.98797819773019,2022-09-14,09:11:17,4
1198,49,14.606888999483372,120.97084206741471,2020-02-07,23:11:41,1
1199,84,14.617570273787411,120.96674313307648,2020-02-21,08:15:10,6
1200,604,14.594066485485332,121.02191496232588,2021-04-29,23:24:11,4
1201,812,14.577798825576508,121.00215549183238,2020-09-06,18:21:58,8
1202,7,14.606461750283898,120.96896545735827,2023-09-15,00:54:56,6
1203,612,14.59373696597739,121.02158431558694,2024-06-17,04:27:12,3
1204,266,14.606581573333383,120.97727646559902,2020-02-09,22:52:39,2
1205,387,14.597146532688608,120.98754975519063,2024-06-01,03:38:34,3
1206,224,14.621859458838976,120.97876627056151,2020-07-11,08:42:43,6
1207,708,14.566474644599811,120.99228978874747,2023-04-10,16:14:47,5
1208,599,14.59972306775775,121.0180817200761,2020-07-04,07:44:34,1
1209,85,14.617305755233057,120.96515245109023,2022-07-17,07:14:37,2
1210,417,14.604129576147521,120.99985235968217,2021-11-07,01:15:59,6
1211,535,14.611666507165184,121.00213875534453,2020-09-21,14:15:27,7
1212,245,14.608868535995043,120.9741354824256,2021-05-10,17:31:50,3
1213,31,14.604711587738926,120.96398244426717,2022-07-23,08:09:24,1
1214,672,14.583390256784195,120.9917328561398,2023-07-08,17:41:10,2
1215,889,14.583844298552842,121.01389790134155,2020-12-24,03:38:06,5
1216,640,14.598111065265604,120.99746632061063,2021-11-22,00:37:01,5
1217,605,14.5952678710975,121.02038912493373,2023-08-07,17:14:50,5
1218,658,14.589650972517264,120.97744745850788,2024-05-16,05:53:04,6
1219,8,14.608704328096252,120.9701023897885,2023-12-25,01:08:35,6
1220,460,14.608330994366527,120.99313108888295,2021-01-18,18:59:59,2
1221,449,14.608263052588446,120.99671765220016,2022-12-18,07:01:25,2
1222,714,14.569075963247158,120.99091607538136,2020-10-27,02:44:49,3
1223,110,14.616049058505816,120.95912067318096,2024-05-25,18:50:11,4
1224,374,14.6305920146189,120.98212705166704,2020-08-21,17:37:29,1
1225,206,14.63007775632207,120.98040283826191,2021-10-05,07:10:02,4
1226,158,14.620803275674167,120.97255016245302,2022-05-27,18:22:32,2
1227,900,14.583680336783425,121.01133996050162,2022-02-23,18:03:36,6
1228,345,14.61999782697692,120.98385576400926,2021-11-03,07:04:23,3
1229,421,14.6042337803007,121.00311252005476,2023-10-29,11:35:34,6
1230,165,14.625971915517077,120.97459568267924,2022-10-12,08:46:13,5
1231,558,14.61097087498862,121.00660472725718,2020-04-04,19:11:06,5
1232,593,14.601153150834623,121.01083965405321,2021-10-30,08:18:50,5
1233,895,14.588572872426868,121.02138905187635,2022-04-16,07:42:37,3
1234,562,14.609603458016494,121.00615378249846,2020-10-19,07:39:53,1
1235,354,14.618608991940544,120.98149404704262,2021-08-30,10:10:18,5
1236,489,14.614327821600131,120.99023712654802,2023-07-26,18:24:12,2
1237,192,14.63869563520685,120.97976685798197,2023-05-15,07:20:34,3
1238,783,14.575179852192429,121.01118103878535,2022-12-13,04:59:28,5
1239,320,14.6114931517121,120.98333409549173,2020-07-17,12:09:42,5
1240,730,14.562626072609905,120.99755588907203,2021-07-27,11:27:48,1
1241,784,14.576569115013239,121.00270459244626,2020-01-01,12:18:20,4
1242,548,14.611059104255645,120.99977515562526,2022-11-30,08:17:34,5
1243,868,14.584512704383979,121.00410252166915,2020-10-21,18:28:29,3
1244,188,14.63564051956609,120.98049581233414,2022-06-28,02:41:39,6
1245,803,14.572107123024178,121.00097423309698,2024-02-27,17:53:29,6
1246,380,14.626243648543733,120.98540105788459,2020-02-26,03:29:12,3
1247,245,14.608859778224982,120.97405335510177,2021-02-06,14:30:13,6
1248,904,14.585416542768469,121.01115142839289,2020-05-06,07:17:32,5
1249,876,14.581432671643487,121.01132243486516,2024-01-15,08:15:49,8
1250,849,14.584333317541017,121.00024184883969,2021-04-29,08:53:44,4
1251,403,14.601823920386583,120.99113395490446,2022-04-24,18:02:34,4
1252,576,14.6053223795152,121.00427420770319,2024-04-29,16:07:51,8
1253,239,14.61340913373326,120.9757107241153,2022-10-17,22:22:58,6
1254,632,14.600228323433333,121.00274218196671,2023-10-27,21:13:25,1
1255,253,14.61453122089277,120.97803109488129,2022-07-23,07:31:43,6
1256,144,14.631392320213152,120.96971833264675,2020-05-28,17:57:57,4
1257,674,14.581904632241018,120.98871595095113,2022-07-06,13:41:34,5
1258,414,14.602458340036407,120.99518609546807,2020-12-19,08:23:16,1
1259,656,14.593192725931122,120.97149114865827,2022-11-03,18:25:36,8
1260,294,14.604629624879083,120.97655868203422,2023-02-06,07:59:57,3
1261,481,14.612769741923735,120.9906570113857,2021-04-11,17:08:59,6
1262,320,14.611436884760192,120.98332029302185,2023-01-21,14:49:02,4
1263,321,14.610338977012193,120.98279468381295,2022-10-24,16:21:59,8
1264,367,14.624609149476692,120.98547461183742,2023-12-01,17:07:45,8
1265,384,14.595901680390524,120.98410063760618,2022-08-23,07:01:56,5
1266,571,14.60503333981753,121.00549298354238,2022-09-15,07:01:29,6
1267,567,14.607504511345354,121.00582900331221,2023-08-05,08:10:31,6
1268,397,14.606239746315918,120.99021965512516,2021-04-17,08:22:07,6
1269,205,14.630183456511107,120.97854282602117,2021-01-21,05:38:15,8
1270,672,14.583307971525269,120.99181018513328,2021-11-13,08:20:04,2
1271,698,14.572318220621828,120.98575698193173,2022-07-07,08:00:52,8
1272,71,14.61133258494987,120.96616943546374,2020-11-21,15:20:56,7
1273,172,14.627706757848808,120.96815776681287,2023-08-09,15:43:58,3
1274,69,14.610638350604999,120.96487403865233,2023-11-14,07:00:16,1
1275,576,14.605373281862313,121.00429466187961,2023-07-02,08:43:16,8
1276,851,14.584496034620523,121.00189402610303,2023-05-06,20:58:43,1
1277,436,14.604912074701607,120.99925756512776,2023-01-09,10:11:42,3
1278,607,14.593636939285842,121.02489821940301,2021-08-27,07:23:01,5
1279,12,14.600713423428243,120.96529784883563,2023-08-23,07:55:44,3
1280,71,14.61149401646674,120.96617106274864,2021-04-26,14:46:51,5
1281,161,14.628148536185416,120.97482247022361,2023-11-29,17:30:02,3
1282,53,14.615178522313192,120.97276332936593,2024-05-26,07:58:01,8
1283,818,14.581543481257809,121.00362934160925,2022-08-23,11:11:08,8
1284,467,14.607622152781566,120.9869822337488,2022-08-15,14:28:27,2
1285,275,14.59857132558806,120.96482409903066,2021-01-29,04:43:26,8
1286,649,14.584137077596344,120.96322310159768,2022-10-30,17:45:06,4
1287,856,14.587885859534738,121.00267300353622,2020-01-29,18:32:31,6
1288,394,14.599680539694418,120.9850654503297,2022-07-14,03:20:05,6
1289,392,14.601215037187789,120.98719731974897,2020-07-11,07:42:57,6
1290,532,14.612976451967244,121.0014055398924,2022-03-08,08:50:05,1
1291,628,14.598462232296635,121.00572426894121,2021-09-29,16:52:42,8
1292,891,14.5857702960412,121.01818703613948,2022-05-07,08:27:34,5
1293,181,14.631054653733532,120.97330523377725,2020-08-31,06:36:13,5
1294,664,14.585310044002577,120.9877364292926,2021-06-05,15:50:29,6
1295,85,14.617433915113104,120.96510560758506,2020-02-24,17:07:20,6
1296,312,14.606247168191368,120.98289828879861,2020-09-10,04:19:00,6
1297,218,14.622409469178926,120.97543378911134,2024-06-02,18:40:56,5
1298,332,14.609193471946696,120.9818073589791,2024-06-23,13:43:48,4
1299,532,14.612989068625533,121.00151249118187,2020-05-27,08:57:08,7
1300,867,14.584034277623688,121.00519060815286,2023-08-22,06:57:35,1
1301,303,14.59926172738933,120.98039105844977,2021-02-21,08:15:45,2
1302,272,14.599738457612196,120.96763268406616,2021-06-07,17:24:43,6
1303,155,14.621184190686801,120.97412246095635,2020-08-22,17:53:12,3
1304,604,14.594097455236462,121.02194039465842,2020-07-25,12:38:30,5
1305,53,14.615176875013931,120.97263546022077,2024-05-11,18:09:12,6
1306,136,14.631022239416207,120.9686271957081,2023-04-26,00:16:44,5
1307,689,14.573765591823156,120.99282022644606,2021-09-27,10:55:45,4
1308,743,14.572821333107322,120.99500035145589,2021-11-20,08:12:56,4
1309,194,14.63507961988496,120.97879133009806,2021-01-07,07:47:09,5
1310,856,14.587845540153037,121.00266519241659,2020-07-21,17:08:41,2
1311,497,14.621921350917775,120.98997434774792,2023-10-12,08:56:33,6
1312,133,14.627560501717994,120.96450939914918,2022-10-06,08:57:34,6
1313,111,14.61754613424241,120.96371738816336,2022-02-04,15:00:48,5
1314,510,14.618853649712914,120.99291400286243,2022-09-20,18:21:12,3
1315,69,14.61077603007571,120.9648167262681,2022-06-17,18:25:48,4
1316,517,14.615368193006345,120.99790608595374,2020-08-18,18:18:37,6
1317,892,14.587233008805454,121.02106705208152,2021-04-06,11:27:44,3
1318,629,14.600838427270194,121.00929947080333,2022-11-08,07:33:12,5
1319,829,14.58983367916753,120.9959208184944,2020-02-12,03:05:42,4
1320,289,14.599076429349676,120.97549354050287,2023-07-06,10:00:26,6
1321,250,14.610029568173855,120.97684029168164,2022-06-15,11:44:17,2
1322,359,14.622420201983896,120.98027013956882,2022-04-06,06:32:30,6
1323,598,14.600267184283167,121.02045853755102,2024-04-16,19:06:42,4
1324,163,14.624157045087335,120.97390625307563,2021-06-15,01:25:34,2
1325,812,14.57783659504947,121.00215227633528,2024-05-09,16:18:40,6
1326,121,14.612322878595284,120.96423509322094,2022-06-29,17:19:59,2
1327,750,14.571194331599974,120.99968998932164,2020-07-16,18:34:28,3
1328,325,14.612584814785867,120.98309363747434,2020-12-27,17:44:54,5
1329,229,14.618189861735088,120.97723332014472,2023-08-10,08:22:25,3
1330,431,14.606734984299397,120.99517600305373,2020-09-06,08:43:17,2
1331,491,14.615881410343766,120.98943197258653,2024-02-19,18:12:42,1
1332,160,14.620488032246616,120.97398387343418,2023-01-26,08:28:49,8
1333,625,14.589337573836604,121.01766251535759,2021-07-13,23:33:13,8
1334,806,14.571414958257446,121.00248300007154,2024-04-24,13:05:59,1
1335,409,14.602006922985105,120.99722627646192,2021-05-01,18:50:17,3
1336,502,14.614622982237655,120.99701694254787,2022-06-27,18:12:31,6
1337,592,14.600584684046298,121.01211473566376,2021-06-25,17:42:56,7
1338,401,14.604163801028287,120.99213265794741,2022-11-17,07:34:46,1
1339,336,14.61606919415096,120.9836726238478,2020-07-08,07:50:06,3
1340,420,14.60154811929139,120.99924533902946,2020-08-10,07:25:32,2
1341,541,14.612499389337675,121.00631049167708,2021-11-09,08:49:55,6
1342,860,14.589385612841626,121.0067762400275,2024-03-26,18:21:41,4
1343,60,14.613535501412287,120.97046942516174,2021-12-02,06:55:08,3
1344,839,14.591069980651751,121.01427463388222,2021-12-25,17:51:15,1
1345,804,14.572961658767989,121.00391343528648,2021-11-06,17:59:32,4
1346,103,14.621800633654358,120.96232003778609,2020-04-05,07:29:23,5
1347,148,14.624554636310995,120.96837091415861,2020-12-29,17:10:59,2
1348,533,14.613123234316793,121.00265719531305,2020-11-24,17:35:06,2
1349,2,14.605083843555207,120.96742889155166,2022-09-04,01:18:17,4
1350,897,14.587309753042955,121.0177983727176,2020-01-29,06:32:09,6
1351,369,14.623037478350291,120.98710488877015,2021-02-25,17:20:24,8
1352,380,14.626317173600558,120.98533914058416,2021-04-30,00:33:31,4
1353,701,14.566694299282101,120.98583858227799,2021-07-13,00:22:18,3
1354,258,14.612279403650849,120.97841592206393,2021-02-09,07:27:23,8
1355,6,14.609125425829928,120.96776947609068,2020-02-01,18:27:08,2
1356,899,14.587058522173768,121.01116068813835,2020-02-28,08:48:35,6
1357,738,14.573168741615058,120.99810905271153,2020-12-19,07:12:58,1
1358,274,14.600672255663001,120.96676310162965,2021-03-09,13:31:51,5
1359,75,14.613398631798576,120.96730887107405,2024-06-29,17:46:28,6
1360,660,14.58713168239599,120.98432177656417,2023-06-27,07:29:40,6
1361,846,14.58918041144237,121.00223984623022,2024-04-10,08:13:15,5
1362,886,14.583037495558667,121.0162215104278,2021-04-22,08:26:21,4
1363,312,14.606304508743369,120.98276896157999,2020-01-26,21:53:27,7
1364,563,14.609312306056326,121.00588435223047,2023-08-18,18:52:22,6
1365,436,14.6049070181237,120.9991190974836,2022-04-15,14:11:49,8
1366,776,14.575197550118302,121.00944355608807,2022-07-04,18:53:44,8
1367,662,14.588122433655222,120.99281174408597,2024-02-22,08:22:10,3
1368,473,14.613041005886489,120.99539825296453,2023-10-09,18:14:20,1
1369,676,14.579517763121402,120.98843671550168,2022-02-16,17:47:47,3
1370,897,14.587480839539076,121.01770258517509,2021-10-14,22:22:01,6
1371,512,14.617330587950642,120.99960952283621,2020-09-15,07:24:04,4
1372,117,14.616131820234003,120.96391669424959,2020-08-16,01:28:57,7
1373,860,14.589355675223821,121.00689645541536,2020-09-23,08:52:49,5
1374,437,14.605953327773047,121.0006474168698,2021-02-14,15:43:55,3
1375,618,14.591056802709675,121.02284468204232,2021-05-09,13:11:18,5
1376,150,14.621095970317956,120.96880802841486,2022-05-04,08:07:10,3
1377,3,14.60584091173292,120.96828163018515,2020-08-24,22:37:42,5
1378,267,14.61235994335014,120.97950781214406,2023-03-01,02:48:23,1
1379,181,14.630967024169882,120.973358468575,2020-05-31,07:10:32,1
1380,895,14.588509322817291,121.02135380310209,2022-07-09,23:32:32,4
1381,542,14.609325482869009,121.00035470434827,2021-03-09,17:30:00,6
1382,699,14.571459068657315,120.98336368432838,2020-07-11,17:23:03,5
1383,335,14.607022706808959,120.98165949036502,2022-06-26,18:42:56,4
1384,208,14.629545660195998,120.98211767797828,2020-01-27,08:08:22,1
1385,415,14.602827616185007,120.99370993001226,2022-01-06,17:08:11,2
1386,499,14.619120624801482,120.99104160969637,2021-08-29,07:23:37,2
1387,354,14.618672494134106,120.98147256038997,2023-07-07,17:43:48,6
1388,444,14.607685877334847,121.0005950284663,2021-05-02,17:32:02,6
1389,387,14.597247910490958,120.98766055037174,2021-04-25,07:22:11,6
1390,253,14.614490777607386,120.97810529562686,2020-04-06,08:25:48,6
1391,624,14.590461057551398,121.0190616501934,2022-06-16,13:09:49,5
1392,874,14.576980844453454,121.01170362262023,2021-02-16,18:56:56,4
1393,608,14.591953010289892,121.02290780371032,2024-01-28,08:29:49,2
1394,361,14.61992077422078,120.98087067864017,2021-08-18,21:43:42,2
1395,708,14.56642808040663,120.99215831149307,2020-06-19,08:23:57,6
1396,528,14.615263128404342,121.0001664450418,2021-03-29,19:41:05,1
1397,153,14.622453520211717,120.97299614647115,2020-04-08,18:19:08,6
1398,219,14.624367485980628,120.97871171127541,2020-08-28,00:24:55,6
1399,885,14.58233866257184,121.01480805019193,2023-09-22,17:59:42,3
1400,838,14.592456890508396,121.01144496417976,2023-06-24,06:09:09,4
1401,818,14.581541272105056,121.00352055020296,2023-02-11,13:28:31,6
1402,399,14.604904843931239,120.99053269508258,2022-04-07,07:52:24,4
1403,53,14.615117654193215,120.97278669370283,2023-08-16,08:25:38,3
1404,248,14.609903846178154,120.97438971096297,2024-01-16,18:26:34,2
1405,883,14.579335824529569,121.0152735920421,2022-06-28,07:51:36,4
1406,787,14.57708477066645,121.00379404478457,2020-12-27,18:46:43,2
1407,628,14.598524768687684,121.00562242118731,2023-04-30,18:38:10,4
1408,344,14.617350814913534,120.98414997734602,2020-05-13,01:54:15,1
1409,45,14.608004832219434,120.96483655922337,2021-02-13,07:13:00,5
1410,535,14.61179647291606,121.00207222602882,2021-12-27,09:45:44,4
1411,20,14.606305233556762,120.95042442398575,2022-04-28,08:53:00,5
1412,864,14.58690413337953,121.00486356251807,2020-07-05,18:04:36,4
1413,372,14.630640037966746,120.98900400311157,2020-10-29,08:15:10,4
1414,564,14.60893059531748,121.00572934781378,2022-12-30,08:44:03,5
1415,265,14.611378670547646,120.979830211491,2022-09-26,16:52:49,8
1416,62,14.611456680924398,120.96722676469038,2024-02-02,17:46:53,7
1417,127,14.634725326740773,120.9646416102616,2020-03-05,03:45:16,6
1418,780,14.576932377205988,121.00976288072917,2022-10-13,03:56:59,1
1419,612,14.593799978857286,121.02149451742466,2021-02-21,08:23:30,1
1420,704,14.567834546433234,120.98794355657415,2023-01-28,18:56:29,4
1421,66,14.613451314756583,120.96476871388612,2021-03-04,18:11:58,7
